account_id,report_date,age,employment_status,marital_status,dependents,region,internal_score,dpd,credit_utilization,macro_gdp_growth,macro_unemployment,macro_interest_rate,stage,default_flag
6948540,8/1/2021,27.0,Employed,Married,3,North,895.0,52,0.03,2.27,4.93,3.64,2,0
3299435,5/1/2020,40.0,Employed,Divorced,4,East,816.0,64,1.46,2.74,7.08,3.15,2,0
6952793,9/1/2019,36.0,Employed,Single,1,West,332.0,130,0.62,2.31,3.8,3.02,3,1
7184546,12/1/2021,62.0,Employed,Single,1,West,733.0,69,0.39,2.89,8.87,3.05,2,0
3870574,3/1/2019,64.0,Retired,,1,South,862.0,48,0.94,3.28,2.93,3.21,2,0
4177902,10/1/2021,59.0,Employed,Divorced,2,South,596.0,108,0.52,2.5,5.7,2.99,3,1
6904214,11/1/2022,60.0,Unemployed,Single,1,North,474.0,33,1.02,1.7,6.56,3.33,2,0
1479809,3/1/2022,57.0,Employed,,2,West,849.0,14,0.46,1.87,6.4,3.14,2,0
8820783,11/1/2019,31.0,Unemployed,Single,3,East,863.0,2,0.04,2.0,5.37,3.31,1,0
6265481,2/1/2018,46.0,Retired,Married,2,West,,103,1.21,1.37,6.51,2.63,3,1
7049531,4/1/2020,41.0,Unemployed,,4,South,660.0,2,0.26,0.97,3.94,2.94,2,0
1251492,11/1/2019,56.0,Employed,Married,2,South,489.0,90,0.56,2.02,2.14,3.06,3,1
2949902,9/1/2022,33.0,Employed,Single,4,East,526.0,90,1.5,3.82,6.25,2.13,3,1
3245909,12/1/2018,26.0,,Divorced,1,East,751.0,129,0.67,3.54,5.32,3.56,3,1
4838187,11/1/2018,39.0,Employed,Divorced,1,North,663.0,166,1.0,2.32,5.93,2.48,3,1
4117172,3/1/2019,26.0,Employed,Single,2,North,,7,,2.21,4.77,3.29,2,0
5319453,1/1/2020,45.0,Employed,Married,4,West,867.0,0,1.14,1.32,7.37,3.57,2,0
7721308,3/1/2021,32.0,Unemployed,Widowed,3,South,800.0,19,0.79,0.88,6.19,3.45,2,0
5856436,3/1/2020,23.0,Employed,,0,West,358.0,101,1.34,1.85,5.22,2.39,3,1
2076941,6/1/2021,67.0,Unemployed,Single,0,South,778.0,108,0.47,2.15,6.4,1.39,3,1
7962365,5/1/2020,28.0,Unemployed,Married,0,North,,115,,1.53,3.98,2.62,3,1
7249859,8/1/2021,59.0,Unemployed,Married,4,West,408.0,90,0.28,2.22,7.09,2.8,3,1
5705815,6/1/2018,38.0,Employed,Married,1,North,776.0,122,0.55,0.44,7.31,3.61,3,1
1748692,10/1/2018,35.0,Employed,Divorced,1,North,757.0,131,0.9,0.77,5.34,2.82,3,1
4295990,8/1/2020,45.0,Employed,Single,2,West,760.0,0,1.05,1.89,5.27,2.89,2,0
5008146,6/1/2021,21.0,Employed,Single,3,West,352.0,104,,2.31,2.71,3.84,3,1
1439439,10/1/2020,33.0,Self-Employed,,1,South,582.0,5,0.43,1.78,5.3,2.97,2,0
6279548,10/1/2018,51.0,Unemployed,Single,2,South,466.0,91,1.11,1.92,5.23,2.82,3,1
8456985,4/1/2022,26.0,Unemployed,Divorced,2,West,383.0,90,0.33,0.58,3.43,2.95,3,1
6099154,1/1/2021,,Self-Employed,Single,1,West,402.0,133,0.25,2.13,6.85,3.45,3,1
9018006,9/1/2020,,Employed,Single,4,North,661.0,90,,1.32,6.61,2.86,3,1
7094645,9/1/2020,40.0,Unemployed,Married,1,North,,49,0.97,1.71,6.6,3.54,2,0
5790691,9/1/2018,29.0,Employed,Single,4,South,616.0,153,0.07,2.67,5.27,2.94,3,1
7870679,4/1/2018,21.0,,Married,1,South,713.0,29,0.74,2.33,3.58,3.39,2,0
1908380,6/1/2018,61.0,Employed,Married,3,East,500.0,4,0.05,1.09,5.36,2.65,2,0
5437610,2/1/2020,26.0,Employed,Single,2,East,545.0,22,1.08,3.04,5.9,3.0,2,0
9752084,6/1/2021,39.0,Self-Employed,Married,0,East,614.0,90,1.05,2.39,2.32,2.65,3,1
8352207,10/1/2021,61.0,,Married,4,South,,152,0.58,1.37,2.24,2.77,3,1
3378907,11/1/2020,,Employed,Single,3,East,376.0,124,1.11,1.44,2.34,2.95,3,1
3076198,3/1/2021,22.0,Employed,Married,3,East,,0,0.38,1.19,7.18,2.75,2,0
6495671,9/1/2019,64.0,Retired,Married,2,North,715.0,11,1.31,2.42,5.41,3.25,2,0
6913318,9/1/2018,34.0,Retired,Single,1,North,590.0,104,1.01,1.35,2.72,2.7,3,1
5840351,5/1/2022,67.0,Employed,Single,1,North,,0,0.47,2.31,3.2,2.91,2,0
2702159,11/1/2020,27.0,Unemployed,Married,0,North,456.0,70,1.46,1.52,6.05,2.86,2,0
8534504,1/1/2020,55.0,Employed,Married,1,North,413.0,127,1.22,3.53,4.06,2.08,3,1
8782937,5/1/2021,55.0,Unemployed,Married,4,East,614.0,108,0.43,2.27,4.12,3.46,3,1
9983212,3/1/2019,21.0,Retired,Single,2,South,882.0,0,0.28,0.5,6.46,2.5,1,0
3090212,4/1/2021,37.0,Unemployed,Married,1,West,695.0,134,,4.82,3.51,3.84,3,1
4077099,2/1/2022,59.0,Unemployed,Divorced,4,East,744.0,0,0.25,1.64,5.55,3.56,1,0
9451115,8/1/2021,45.0,Employed,Single,0,West,,0,1.18,0.78,1.75,3.0,2,0
6398869,4/1/2018,69.0,Unemployed,Married,2,North,675.0,0,0.47,2.15,5.97,4.54,2,0
2085610,8/1/2019,52.0,Employed,Single,3,North,817.0,87,1.02,3.46,9.5,3.77,2,0
7565792,10/1/2018,,Employed,Divorced,3,West,651.0,28,0.02,0.4,3.8,2.59,1,0
9843026,1/1/2021,37.0,Retired,Single,0,East,524.0,10,0.06,2.12,3.43,2.6,2,0
6438684,6/1/2019,,Employed,Single,3,East,461.0,85,0.68,1.52,3.72,3.88,2,0
2638846,5/1/2022,63.0,Employed,Widowed,0,South,707.0,5,0.82,1.29,5.66,3.07,2,0
4369538,1/1/2022,68.0,Employed,Divorced,3,East,615.0,11,0.75,-0.09,2.63,2.79,2,0
6728394,6/1/2019,69.0,Retired,Single,1,East,572.0,39,0.8,2.12,6.77,1.84,2,0
3442266,5/1/2020,38.0,Employed,,3,East,638.0,108,0.57,2.5,4.38,3.15,3,1
4240641,3/1/2019,41.0,Employed,Married,3,South,440.0,122,1.14,4.02,7.3,3.32,3,1
6843493,8/1/2018,30.0,Retired,Married,2,South,300.0,120,0.47,1.18,3.79,3.64,3,1
4173584,4/1/2021,57.0,Employed,Married,0,South,626.0,11,0.31,1.76,4.54,3.71,2,0
9815282,11/1/2022,39.0,Employed,Divorced,0,South,891.0,0,1.21,3.02,4.77,4.23,2,0
5721339,6/1/2018,44.0,Employed,Married,2,East,785.0,97,1.16,1.75,5.2,3.72,3,1
6044842,4/1/2019,,Employed,Married,2,East,648.0,15,0.73,1.7,3.49,2.91,2,0
9544291,12/1/2021,55.0,,Single,2,West,756.0,2,0.51,1.11,3.93,1.94,2,0
6146386,4/1/2020,46.0,Employed,Single,2,East,446.0,118,,2.64,2.44,3.73,3,1
2134106,8/1/2020,43.0,Retired,Single,1,East,601.0,135,0.71,0.11,2.54,2.3,3,1
1243877,7/1/2018,42.0,,Married,0,East,539.0,97,0.69,2.1,6.95,2.71,3,1
2903124,2/1/2018,42.0,Employed,Single,0,West,404.0,102,0.84,2.34,5.9,3.43,3,1
8785446,3/1/2020,69.0,,,1,West,384.0,90,0.78,2.81,5.34,3.73,3,1
9486014,10/1/2020,39.0,Retired,Divorced,1,South,619.0,11,0.09,-0.03,4.16,3.15,2,0
6914988,9/1/2019,45.0,,Married,0,South,393.0,103,1.48,1.14,4.09,2.23,3,1
6786572,4/1/2022,54.0,Employed,Married,3,West,568.0,18,0.67,1.4,8.38,2.95,2,0
5032654,5/1/2018,65.0,Unemployed,,0,East,832.0,0,0.05,1.47,5.05,2.67,1,0
4439289,9/1/2019,60.0,Employed,Single,0,South,855.0,0,0.73,2.21,2.4,2.76,2,0
2670357,4/1/2021,42.0,,Single,1,South,490.0,160,0.71,1.23,8.67,2.29,3,1
3653093,9/1/2018,24.0,Unemployed,Married,3,West,502.0,0,1.22,1.57,5.45,2.56,2,0
4011786,3/1/2018,29.0,Unemployed,Single,0,North,,115,,1.08,1.3,2.83,3,1
5912216,1/1/2022,34.0,Employed,,2,South,788.0,2,0.14,2.72,4.57,1.89,1,0
2502337,7/1/2019,54.0,Unemployed,Married,4,West,813.0,7,0.83,1.8,6.68,2.71,2,0
5755976,3/1/2018,31.0,Employed,Single,0,North,577.0,109,0.81,2.22,5.86,3.44,3,1
5609688,2/1/2018,33.0,Employed,Married,1,North,,65,0.47,2.85,4.52,3.03,2,0
4434955,12/1/2019,48.0,Employed,Married,3,West,399.0,134,0.78,1.53,5.93,3.13,3,1
9935827,12/1/2022,55.0,Employed,Divorced,3,West,312.0,107,0.23,1.06,4.72,1.93,3,1
2370485,12/1/2020,26.0,Retired,,3,South,329.0,10,0.24,3.83,6.16,2.91,2,0
5217690,12/1/2019,54.0,Employed,Divorced,0,North,698.0,0,0.03,1.61,6.53,3.0,1,0
3900603,5/1/2020,67.0,Employed,Single,1,North,582.0,84,0.33,1.68,4.61,2.46,2,0
3380612,1/1/2018,62.0,Employed,Single,1,West,407.0,136,0.19,2.08,5.78,3.46,3,1
2937878,2/1/2021,41.0,Employed,Married,4,South,334.0,96,0.66,2.54,4.79,3.7,3,1
7379878,4/1/2022,39.0,,Married,1,South,383.0,71,0.99,2.31,2.15,2.64,2,0
4901403,12/1/2018,,Self-Employed,Single,0,North,323.0,149,,2.61,2.4,2.95,3,1
2657583,11/1/2019,26.0,Employed,Married,2,West,343.0,108,1.2,1.97,5.3,2.7,3,1
7792566,7/1/2021,57.0,Self-Employed,Single,2,South,733.0,119,0.49,3.53,4.38,3.81,3,1
4291070,11/1/2021,57.0,Employed,Single,1,South,442.0,128,,0.94,5.0,2.57,3,1
7662064,6/1/2021,31.0,Self-Employed,Single,3,East,350.0,133,1.44,3.26,5.17,2.39,3,1
8969693,10/1/2020,,Employed,Married,0,West,616.0,115,1.49,1.97,3.79,3.45,3,1
6429219,9/1/2022,33.0,Employed,Widowed,4,South,439.0,141,0.54,2.2,7.97,3.3,3,1
2675843,9/1/2022,,Employed,Married,2,North,329.0,121,0.5,2.56,5.0,2.5,3,1
3231785,3/1/2021,38.0,Self-Employed,Single,0,West,762.0,102,,1.82,4.56,3.05,3,1
7507640,7/1/2021,46.0,Employed,Married,1,West,432.0,0,0.6,2.82,4.77,3.09,2,0
6703737,4/1/2022,36.0,Unemployed,Married,4,West,,138,1.27,1.14,4.93,3.11,3,1
9025407,8/1/2019,66.0,,Married,0,North,533.0,5,0.87,3.32,3.02,3.12,2,0
3582814,2/1/2020,60.0,Employed,Married,0,North,428.0,137,0.48,3.0,2.97,2.95,3,1
1225391,4/1/2021,68.0,Employed,Married,2,West,339.0,123,0.47,1.73,5.95,3.21,3,1
5767348,9/1/2022,58.0,,Married,1,North,325.0,98,0.76,1.16,6.13,2.77,3,1
2201482,7/1/2021,42.0,Unemployed,Single,1,South,379.0,105,1.33,1.79,7.63,3.26,3,1
1518349,12/1/2022,43.0,Employed,Married,1,North,,0,0.13,3.84,3.32,3.57,2,0
8576126,11/1/2020,38.0,,Single,2,South,521.0,129,0.74,2.47,4.55,2.81,3,1
3996244,6/1/2020,37.0,,Single,1,East,417.0,117,0.54,1.65,6.06,3.28,3,1
7304680,1/1/2021,21.0,Employed,Single,1,North,813.0,141,,2.88,5.73,3.75,3,1
3797921,1/1/2020,,Retired,Single,0,South,451.0,11,0.76,2.61,6.13,3.57,2,0
7770153,8/1/2019,34.0,Unemployed,Married,1,North,,1,0.37,1.96,6.76,3.04,1,0
8214615,7/1/2020,40.0,Employed,Divorced,2,East,,0,0.23,1.51,5.71,2.68,1,0
7512440,6/1/2022,,Employed,,0,East,,119,0.66,1.88,4.7,3.4,3,1
5257950,4/1/2020,55.0,Unemployed,Divorced,2,North,840.0,170,0.63,2.54,4.44,2.55,3,1
5900164,8/1/2021,52.0,Self-Employed,Married,2,West,535.0,21,0.78,3.07,6.04,3.72,2,0
1298783,12/1/2022,37.0,Employed,Married,3,West,896.0,0,1.25,1.94,7.31,2.83,2,0
3534937,8/1/2020,44.0,Employed,Single,4,East,353.0,136,0.46,2.23,6.71,3.23,3,1
6201682,3/1/2022,40.0,Self-Employed,Married,2,West,824.0,0,0.67,2.55,2.29,3.17,2,0
3084504,4/1/2021,28.0,Unemployed,Married,0,South,338.0,115,0.42,2.13,6.49,3.07,3,1
4301106,1/1/2019,42.0,Employed,Married,3,West,681.0,132,0.28,2.35,5.91,3.19,3,1
9493836,7/1/2022,44.0,Self-Employed,Married,2,West,,90,0.49,2.58,6.65,3.4,3,1
3710241,11/1/2019,34.0,Unemployed,Married,1,South,874.0,136,0.76,1.46,3.24,1.95,3,1
1686976,6/1/2020,48.0,Unemployed,Divorced,0,South,693.0,0,0.08,1.0,4.06,2.65,1,0
7257838,3/1/2018,62.0,Employed,Single,4,East,877.0,0,1.16,3.99,5.84,2.45,2,0
6327580,3/1/2018,,Employed,Married,0,East,800.0,0,0.24,2.17,5.33,2.97,1,0
8426263,8/1/2019,38.0,,Married,1,South,436.0,90,1.37,1.16,5.6,3.66,3,1
5226156,2/1/2022,56.0,Self-Employed,Divorced,1,East,618.0,2,0.01,3.26,5.37,2.26,1,0
3531528,12/1/2018,,Employed,Divorced,3,East,466.0,24,0.16,3.6,4.04,2.49,2,0
3927109,5/1/2019,,Self-Employed,Married,2,North,883.0,82,0.17,1.58,5.73,2.97,2,0
9783148,1/1/2020,25.0,Self-Employed,Married,3,South,892.0,1,0.56,1.07,-0.67,3.04,2,0
7827299,8/1/2020,34.0,Employed,Married,3,West,598.0,105,0.7,2.52,4.36,3.06,3,1
1506079,9/1/2019,30.0,Unemployed,Single,2,East,355.0,123,0.61,0.96,4.79,3.33,3,1
3693695,9/1/2019,,Employed,Married,1,East,449.0,16,1.39,2.72,6.95,3.41,2,0
9577064,3/1/2018,31.0,Self-Employed,Married,3,North,661.0,0,0.91,1.67,3.77,3.42,2,0
5266399,7/1/2021,30.0,Employed,,1,East,642.0,111,0.67,1.22,2.71,2.03,3,1
5430675,6/1/2020,50.0,Unemployed,Married,3,North,507.0,114,0.15,1.02,5.38,2.53,3,1
1296063,7/1/2022,63.0,Employed,Divorced,1,North,808.0,0,0.05,0.74,5.55,2.82,2,0
6181377,9/1/2020,,Employed,Married,0,North,732.0,75,0.02,2.48,5.41,2.23,2,0
8284268,2/1/2019,54.0,Self-Employed,Married,1,East,510.0,137,1.27,4.27,4.12,2.81,3,1
3721864,11/1/2019,37.0,Employed,Single,4,South,658.0,51,0.25,0.72,7.09,2.73,2,0
7810805,10/1/2018,43.0,Retired,Widowed,2,West,,95,1.26,1.13,7.24,3.05,3,1
9009806,6/1/2020,24.0,Employed,Single,3,West,850.0,90,1.28,2.86,5.68,3.14,3,1
5842611,5/1/2022,57.0,Employed,Married,0,West,474.0,135,,1.99,5.2,2.56,3,1
2244360,4/1/2018,38.0,,Divorced,0,West,387.0,122,,1.73,4.48,2.65,3,1
5421590,3/1/2019,23.0,Employed,Single,3,East,733.0,110,0.77,1.29,6.88,2.95,3,1
9228736,5/1/2019,69.0,Unemployed,Single,4,North,672.0,0,0.16,4.54,5.65,3.05,2,0
5241361,10/1/2022,54.0,Retired,Divorced,1,North,487.0,140,1.14,0.69,4.01,3.03,3,1
7959972,10/1/2018,54.0,Unemployed,Married,1,North,,2,,2.09,7.28,2.15,2,0
9863886,8/1/2022,49.0,Unemployed,Single,2,East,,94,1.41,0.27,5.03,2.9,3,1
7637640,11/1/2022,60.0,Employed,,1,East,652.0,0,0.54,1.93,2.63,3.46,2,0
1773952,10/1/2022,59.0,Retired,Single,2,East,495.0,64,,4.14,5.44,3.5,2,0
5100673,3/1/2022,59.0,Employed,Single,4,South,300.0,126,,1.28,3.71,2.52,3,1
4864044,10/1/2020,,Employed,Single,0,North,,116,0.17,2.64,4.76,2.46,3,1
2548075,2/1/2020,63.0,Unemployed,Single,0,East,664.0,18,1.18,1.26,6.19,3.26,2,0
6973544,11/1/2019,65.0,Unemployed,Single,0,North,707.0,120,1.46,2.01,5.66,3.0,3,1
3023615,6/1/2020,61.0,Unemployed,Single,3,South,828.0,0,0.26,2.94,7.2,2.81,1,0
2428127,10/1/2022,64.0,Retired,Single,0,West,513.0,93,0.31,2.39,4.46,3.45,3,1
4940285,1/1/2020,55.0,Employed,Single,4,East,493.0,100,0.32,3.9,1.02,2.95,3,1
4403096,11/1/2021,69.0,Retired,Single,3,South,603.0,77,1.11,2.73,7.17,3.49,2,0
9329442,9/1/2018,27.0,Employed,,3,West,838.0,51,0.07,2.43,4.37,1.56,2,0
6832801,6/1/2020,26.0,Retired,Single,0,West,872.0,119,0.97,1.05,4.67,3.79,3,1
9281447,2/1/2018,30.0,Self-Employed,Single,1,North,386.0,145,1.11,1.04,5.29,3.79,3,1
8838941,1/1/2018,33.0,Unemployed,,1,North,542.0,128,1.43,0.89,3.98,2.66,3,1
2780752,8/1/2019,58.0,Employed,Married,4,North,495.0,108,1.18,2.93,4.73,3.23,3,1
6068002,6/1/2019,54.0,Self-Employed,Divorced,2,North,407.0,0,0.03,0.6,6.85,3.31,2,0
8170837,3/1/2021,66.0,Retired,Married,3,West,642.0,133,,1.41,3.96,3.48,3,1
6693014,2/1/2022,,,,1,West,,2,0.04,2.7,6.74,3.31,1,0
4912942,2/1/2020,59.0,,Single,2,East,832.0,0,0.95,2.35,7.74,2.59,2,0
1639872,10/1/2020,55.0,Employed,Married,0,West,463.0,90,1.11,2.98,6.04,2.52,3,1
8950806,3/1/2019,44.0,Employed,Married,1,East,319.0,101,0.19,2.53,7.23,3.62,3,1
1136645,12/1/2020,43.0,Employed,Married,4,West,553.0,0,0.56,2.16,1.46,4.34,2,0
1863663,1/1/2018,33.0,Unemployed,Divorced,3,East,705.0,2,0.65,2.37,7.52,2.0,2,0
2399769,6/1/2020,24.0,Unemployed,Single,1,West,699.0,0,1.11,-1.54,8.3,2.83,2,0
1594557,7/1/2018,58.0,Employed,Single,4,North,382.0,134,0.95,1.34,4.48,2.77,3,1
7493509,11/1/2022,69.0,Self-Employed,Married,2,West,409.0,90,1.31,2.88,4.62,3.06,3,1
5424507,3/1/2018,63.0,Self-Employed,Married,0,South,311.0,113,0.64,2.57,5.49,3.47,3,1
2741888,6/1/2022,36.0,Employed,Single,0,West,675.0,108,0.8,2.02,4.34,3.04,3,1
4735466,5/1/2020,21.0,Employed,,1,South,731.0,0,0.08,3.83,3.79,3.55,1,0
2654753,6/1/2022,26.0,Employed,Single,0,East,514.0,97,1.08,2.82,3.46,3.07,3,1
2668321,6/1/2019,34.0,Employed,Single,3,East,,5,0.57,-0.82,5.32,2.96,2,0
8736484,6/1/2020,36.0,Retired,Single,3,East,388.0,0,0.48,-0.02,6.22,2.88,2,0
5041776,4/1/2019,62.0,Employed,Married,2,West,552.0,147,1.19,1.81,8.09,2.99,3,1
3573619,7/1/2021,63.0,Employed,Married,1,South,783.0,0,0.96,1.56,6.12,3.33,2,0
6737580,1/1/2021,40.0,Retired,Married,1,East,303.0,0,1.37,2.11,5.72,2.76,2,0
1294746,10/1/2020,46.0,Self-Employed,,1,West,433.0,95,1.22,0.94,4.86,3.04,3,1
9656691,6/1/2019,50.0,Unemployed,Married,0,South,476.0,141,,1.48,5.74,2.68,3,1
1498863,12/1/2018,40.0,Employed,Single,1,North,393.0,124,1.2,2.67,4.73,3.66,3,1
2039458,1/1/2021,32.0,Self-Employed,Single,4,West,795.0,0,0.1,2.22,5.2,3.51,1,0
6711813,3/1/2018,31.0,Employed,Single,1,South,597.0,29,1.32,0.63,5.15,3.22,2,0
3363999,10/1/2018,29.0,Unemployed,Divorced,1,West,859.0,0,0.15,3.31,2.96,3.38,2,0
3662761,2/1/2019,35.0,Retired,Single,4,East,869.0,0,0.91,2.73,6.45,2.78,2,0
8128146,4/1/2021,54.0,Retired,Widowed,4,North,428.0,102,1.08,1.99,5.49,3.55,3,1
3621158,9/1/2020,25.0,,Single,4,North,818.0,0,0.96,1.62,6.9,1.96,2,0
1181360,8/1/2018,40.0,Employed,Divorced,2,North,,5,0.53,2.95,5.42,3.02,2,0
6499720,11/1/2021,,Employed,Single,1,South,870.0,105,,3.21,6.11,3.14,3,1
8870907,12/1/2020,,,Married,1,South,400.0,12,0.74,0.85,4.34,3.75,2,0
1406547,3/1/2021,33.0,Employed,Married,2,South,476.0,98,1.02,2.29,6.74,4.45,3,1
4427975,6/1/2020,35.0,Self-Employed,Single,2,East,335.0,124,0.81,2.3,5.32,3.52,3,1
1597904,7/1/2018,23.0,Self-Employed,Married,4,South,813.0,83,0.9,1.87,4.14,3.12,2,0
5278384,2/1/2020,52.0,Unemployed,Single,0,South,640.0,0,0.62,2.13,5.39,2.77,2,0
6070121,9/1/2020,68.0,Employed,,2,South,894.0,1,0.15,2.81,5.42,3.3,2,0
2454908,5/1/2019,25.0,Employed,Single,1,West,835.0,35,0.71,1.43,6.42,3.09,2,0
1708175,9/1/2018,,Employed,,0,East,654.0,127,1.24,1.75,4.23,3.59,3,1
7042060,6/1/2022,44.0,Employed,Divorced,3,South,839.0,0,0.28,1.82,7.02,3.33,1,0
8156720,9/1/2020,,Employed,Single,2,West,623.0,93,0.52,0.85,5.78,3.2,3,1
8574587,9/1/2018,67.0,Employed,Married,4,North,321.0,104,0.85,1.51,6.02,3.42,3,1
5220459,3/1/2018,36.0,Retired,,1,South,897.0,0,0.06,3.65,4.8,2.77,1,0
1809178,5/1/2020,29.0,Employed,,3,East,898.0,0,1.07,1.83,3.8,3.16,1,0
2765317,8/1/2018,63.0,Employed,Married,4,North,335.0,156,0.39,0.61,8.42,2.54,3,1
2636675,11/1/2019,55.0,Employed,Single,2,South,398.0,120,1.1,3.78,3.69,2.1,3,1
6934261,9/1/2019,25.0,Employed,Single,1,North,,120,1.09,3.75,4.55,2.77,3,1
4802177,3/1/2018,64.0,Employed,Divorced,3,South,775.0,134,0.37,1.93,4.66,3.41,3,1
8031883,10/1/2020,38.0,Employed,Married,1,North,693.0,90,,2.75,8.01,2.44,3,1
5445975,1/1/2022,49.0,,Married,4,North,847.0,57,0.6,2.68,5.41,3.37,2,0
3822136,10/1/2022,59.0,Retired,Married,1,East,810.0,1,0.39,1.35,4.01,4.43,1,0
7683635,3/1/2019,29.0,Employed,Single,3,North,599.0,15,1.05,1.78,2.22,2.67,2,0
6211593,7/1/2020,38.0,Employed,Married,4,South,696.0,0,0.06,4.16,3.17,3.02,1,0
5067784,4/1/2020,65.0,Employed,,2,South,598.0,0,1.22,1.82,3.93,2.36,2,0
5370602,11/1/2020,23.0,Employed,Divorced,3,West,766.0,0,0.3,0.9,6.59,2.86,2,0
7612208,12/1/2021,52.0,Employed,Married,4,East,420.0,132,0.45,2.38,4.08,3.16,3,1
5963401,7/1/2022,53.0,Employed,Married,1,West,855.0,25,1.12,2.69,3.01,2.95,2,0
6053929,1/1/2018,65.0,Employed,Married,1,South,810.0,1,0.37,2.66,2.46,2.81,1,0
5720058,5/1/2021,52.0,Retired,Widowed,3,South,537.0,0,0.04,2.28,2.34,2.86,2,0
7200853,11/1/2018,,Self-Employed,Single,3,West,477.0,81,0.28,0.52,5.86,2.94,2,0
4235192,9/1/2022,64.0,Employed,Married,1,North,818.0,125,0.42,1.24,5.67,3.72,3,1
6221816,1/1/2020,57.0,,Married,1,South,394.0,90,0.01,2.61,6.94,3.73,3,1
7807040,2/1/2020,48.0,Employed,Married,4,West,608.0,100,1.34,1.67,6.9,2.77,3,1
1707689,3/1/2019,64.0,Retired,Single,2,North,709.0,1,0.43,2.44,6.15,2.43,2,0
4761675,3/1/2020,69.0,Employed,,2,North,841.0,0,1.2,1.36,6.11,3.07,2,0
1110078,5/1/2020,33.0,Self-Employed,Single,1,East,378.0,0,0.67,2.65,4.07,3.09,2,0
4081362,5/1/2018,55.0,Unemployed,Single,1,North,496.0,99,1.26,2.79,3.47,3.78,3,1
9725977,10/1/2020,,,Married,3,East,,0,0.58,0.39,4.88,2.46,2,0
7581118,11/1/2020,48.0,Employed,Single,1,West,570.0,111,0.94,2.17,3.41,3.13,3,1
1233782,3/1/2019,,Retired,Widowed,1,South,463.0,123,1.41,2.79,8.52,3.4,3,1
8246813,3/1/2019,48.0,Self-Employed,Single,0,South,579.0,121,0.73,0.81,5.64,3.48,3,1
4174108,2/1/2019,56.0,,Single,3,North,641.0,104,,2.05,4.31,2.93,3,1
2707542,9/1/2021,54.0,,Single,2,North,,2,0.52,0.3,5.1,3.03,2,0
1239608,1/1/2021,69.0,Unemployed,Single,3,North,672.0,105,1.05,2.98,5.47,2.56,3,1
5364406,1/1/2019,,Employed,Single,2,South,682.0,83,1.33,2.14,4.79,3.28,2,0
4205228,5/1/2019,46.0,Unemployed,Single,4,West,843.0,7,0.52,1.42,6.62,3.1,1,0
4081328,7/1/2019,33.0,,Single,1,South,892.0,3,0.72,0.82,3.59,3.1,2,0
9751063,4/1/2020,22.0,Employed,Married,2,East,381.0,124,1.04,0.9,5.75,2.89,3,1
2186887,10/1/2021,51.0,,Married,4,South,653.0,50,0.45,2.26,5.57,3.2,2,0
9953038,5/1/2020,57.0,Unemployed,Married,4,East,796.0,101,1.4,2.26,6.46,3.61,3,1
4119612,3/1/2022,65.0,Unemployed,Married,2,East,524.0,140,0.32,0.98,5.77,3.5,3,1
1678841,9/1/2019,24.0,Employed,Single,1,West,568.0,144,1.19,1.11,6.64,3.77,3,1
3694946,6/1/2022,33.0,Employed,,1,South,322.0,118,,1.1,4.56,2.97,3,1
7465377,12/1/2022,53.0,Employed,Married,2,South,527.0,66,0.66,1.48,2.41,3.05,2,0
2230796,7/1/2019,39.0,Employed,Married,0,North,485.0,21,0.55,2.71,5.26,2.21,2,0
3573697,3/1/2019,,Self-Employed,Married,4,West,890.0,7,1.41,3.7,8.87,2.64,2,0
8363280,8/1/2019,58.0,Employed,Widowed,1,North,698.0,119,1.27,3.64,3.87,2.97,3,1
2117374,12/1/2018,44.0,Retired,Single,1,West,679.0,98,0.68,1.78,7.86,3.29,3,1
7232753,1/1/2019,44.0,Unemployed,Single,1,South,694.0,142,1.12,4.26,7.91,3.49,3,1
7739013,2/1/2019,22.0,Employed,Married,2,West,637.0,123,0.18,2.94,5.11,2.86,3,1
7594244,7/1/2019,61.0,Employed,Married,4,North,407.0,137,0.56,1.7,4.34,2.47,3,1
7473507,1/1/2018,28.0,Unemployed,Divorced,3,South,390.0,92,1.46,0.95,5.26,2.15,3,1
5959617,3/1/2019,65.0,Employed,Single,1,South,504.0,90,1.26,2.04,4.66,3.22,3,1
8228161,3/1/2019,52.0,Employed,Single,2,North,,113,0.61,2.95,4.83,2.76,3,1
3772605,5/1/2018,46.0,Unemployed,,4,North,731.0,0,0.86,1.59,4.52,3.49,2,0
4973313,10/1/2018,32.0,Employed,Divorced,2,South,701.0,108,0.4,1.26,5.79,2.17,3,1
7857658,3/1/2019,47.0,Employed,Single,3,West,821.0,2,0.46,2.14,8.11,3.23,1,0
9217316,9/1/2020,37.0,Self-Employed,Married,0,North,799.0,0,0.75,1.8,3.28,2.72,2,0
2950013,11/1/2020,46.0,Employed,Married,1,East,855.0,4,0.93,0.09,4.91,2.78,2,0
7615920,10/1/2020,67.0,Unemployed,,4,West,878.0,1,0.12,-0.09,6.01,2.64,1,0
8028722,4/1/2018,46.0,Employed,,0,East,314.0,105,0.04,1.88,2.91,3.2,3,1
7706024,10/1/2022,55.0,Unemployed,Married,3,West,597.0,0,0.3,2.53,3.13,2.93,2,0
3098729,8/1/2019,39.0,Self-Employed,Single,0,West,367.0,2,0.03,1.39,3.15,2.12,2,0
